price,make,model,year,body_type,fuel_type,engine_volume,mileage,engine_cylinders,transmission,drivetrain,color,car_age,Engine Displacement,Miles per year
18503,Ford,Fusion,2017.0,Sedan,Hybrid,2.0,46974.0,4.0,Automatic,FWD,White,9.0,8.0,8399.666666666666
9722,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,79235.0,4.0,Automatic,FWD,Black,8.0,10.0,15939.375
7200,Subaru,Forester,2000.0,SUV,Petrol,2.5,92613.0,4.0,Manual,AWD,Gold,26.0,10.0,5732.5
17562,Subaru,other,2015.0,Coupe,Petrol,2.0,37116.0,4.0,Automatic,RWD,Gray,11.0,8.0,5430.090909090909
18117,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,112561.0,4.0,Automatic,FWD,Silver,15.0,8.0,12076.6
15994,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,90099.0,4.0,Automatic,FWD,Blue,16.0,7.2,9062.5
1646,Hyundai,Elantra,2010.0,Sedan,Petrol,2.0,106878.0,4.0,Automatic,FWD,Blue,16.0,8.0,10750.1875
35124,Toyota,RAV4,2014.0,SUV,Petrol,2.5,34176.0,4.0,Automatic,FWD,White,12.0,10.0,4583.333333333333
12858,Mercedes-Benz,GLA,2015.0,SUV,Petrol,2.0,99375.0,4.0,Automatic,FWD,Black,11.0,8.0,14538.90909090909
30351,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,83730.0,4.0,Automatic,FWD,Gray,12.0,8.0,11229.166666666666
35839,Honda,Fit,2016.0,Hatchback,Petrol,1.5,6063.0,4.0,Automatic,FWD,Blue,10.0,6.0,975.6
35902,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,122084.0,4.0,Automatic,FWD,Black,10.0,8.0,19647.5
5175,Nissan,Skyline,2003.0,Sedan,Petrol,2.5,122411.0,6.0,Automatic,RWD,Silver,23.0,15.0,8565.217391304348
7840,Nissan,Tiida,2010.0,Hatchback,Petrol,1.8,82357.0,4.0,Automatic,FWD,Blue,16.0,7.2,8283.75
35736,Hyundai,H1,2014.0,Van,Diesel,2.5,68651.0,4.0,Automatic,FWD,Gold,12.0,10.0,9206.916666666666
16778,Hyundai,H1,2011.0,Van,Diesel,2.5,28574.0,4.0,Automatic,FWD,White,15.0,10.0,3065.6
14715,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,96218.0,4.0,Automatic,FWD,White,16.0,8.0,9677.9375
18117,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,42875.0,4.0,Automatic,FWD,Gray,13.0,6.0,5307.692307692308
862,Honda,Fit,2016.0,Sedan,Petrol,1.5,19803.0,4.0,Automatic,FWD,Black,10.0,6.0,3186.9
23521,Ford,Fusion,2015.0,Sedan,Petrol,2.0,48114.0,4.0,Automatic,FWD,Gray,11.0,8.0,7039.181818181818
28589,Chevrolet,Captiva,2014.0,SUV,Diesel,2.0,52148.0,4.0,Automatic,FWD,Silver,12.0,8.0,6993.666666666667
11917,Nissan,X-Trail,2005.0,SUV,Petrol,2.0,85410.0,4.0,Automatic,AWD,White,21.0,8.0,6545.380952380952
2979,Mitsubishi,Outlander,2013.0,SUV,Petrol,2.0,64071.0,4.0,Automatic,FWD,Silver,13.0,8.0,7931.692307692308
12544,Ford,Focus,2014.0,Hatchback,Petrol,2.0,64199.0,4.0,Automatic,FWD,Silver,12.0,8.0,8609.833333333334
20385,Toyota,Prius,2013.0,Sedan,Hybrid,1.8,64002.0,4.0,Automatic,FWD,Blue,13.0,7.2,7923.076923076923
21012,Toyota,Camry,2014.0,Sedan,Petrol,2.5,86992.0,4.0,Automatic,FWD,Gray,12.0,10.0,11666.666666666666
17876,Hyundai,Elantra,2014.0,Hatchback,Petrol,1.8,42751.0,8.0,Automatic,FWD,Red,12.0,14.4,5733.333333333333
22947,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,112152.0,4.0,Automatic,FWD,Silver,14.0,8.0,12892.214285714286
21012,Mazda,Mazda6,2017.0,Sedan,Petrol,2.5,46909.0,4.0,Automatic,FWD,Red,9.0,10.0,8388.0
37229,Hyundai,Tucson,2016.0,SUV,Diesel,2.0,92789.0,4.0,Automatic,FWD,Black,10.0,8.0,14932.9
11133,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,111463.0,4.0,Automatic,FWD,Black,12.0,10.0,14948.416666666666
15994,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,119925.0,4.0,Automatic,FWD,Gold,14.0,6.0,13785.714285714286
19456,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,119636.0,4.0,Automatic,FWD,White,14.0,8.0,13752.42857142857
13184,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,77672.0,4.0,Automatic,FWD,White,13.0,6.0,9615.384615384615
49058,Chevrolet,Impala,2016.0,Sedan,Petrol,2.5,45453.0,4.0,Automatic,FWD,Silver,10.0,10.0,7314.8
15681,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,1251.0,4.0,Automatic,FWD,Gray,14.0,10.0,143.71428571428572
15053,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,7333.0,4.0,Automatic,FWD,White,12.0,6.0,983.3333333333334
18422,Toyota,Aqua,2014.0,Hatchback,Petrol,1.5,22246.0,4.0,Automatic,FWD,Silver,12.0,6.0,2983.3333333333335
16935,Toyota,Prius C,2012.0,Hatchback,Hybrid,1.5,66487.0,4.0,Automatic,FWD,Red,14.0,6.0,7642.857142857143
26149,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,78492.0,4.0,Automatic,FWD,Gray,15.0,8.0,8421.333333333334
21169,Mitsubishi,Outlander,2017.0,SUV,Petrol,2.0,25900.0,4.0,Automatic,FWD,Blue,9.0,8.0,4631.222222222223
13877,Chevrolet,Cruze,2012.0,Sedan,Petrol,1.8,78293.0,4.0,Automatic,FWD,White,14.0,7.2,9000.0
42808,Toyota,Camry,2018.0,Sedan,Petrol,2.5,15151.0,4.0,Automatic,FWD,Black,8.0,10.0,3047.75
44517,Hyundai,H1,2016.0,Wagon,Diesel,2.5,77490.0,4.0,Automatic,FWD,Gray,10.0,10.0,12470.8
21639,Toyota,Corolla,2016.0,Sedan,Petrol,1.8,81400.0,4.0,Automatic,FWD,Gray,10.0,7.2,13100.0
3136,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,99034.0,4.0,Automatic,FWD,White,14.0,10.0,11384.214285714286
26475,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,93943.0,4.0,Automatic,FWD,Silver,15.0,8.0,10079.066666666668
8000,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,75808.0,4.0,Automatic,FWD,White,12.0,6.0,10166.666666666666
38894,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,80107.0,4.0,Automatic,FWD,Silver,13.0,8.0,9916.846153846154
1568,Hyundai,Elantra,2018.0,Sedan,Petrol,2.0,38398.0,4.0,Automatic,FWD,Blue,8.0,8.0,7724.375
17876,Hyundai,Elantra,2011.0,Sedan,Petrol,1.8,42733.0,4.0,Automatic,FWD,Black,15.0,7.2,4584.733333333334
23521,Toyota,Camry,2012.0,Sedan,Petrol,2.5,70215.0,4.0,Automatic,FWD,Black,14.0,10.0,8071.428571428572
16935,Toyota,Prius C,2012.0,Hatchback,Hybrid,1.5,56794.0,4.0,Automatic,FWD,Silver,14.0,6.0,6528.571428571428
18817,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,21785.0,4.0,Automatic,FWD,White,8.0,10.0,4382.25
2587,Toyota,C-HR,2018.0,SUV,Petrol,2.0,10075.0,4.0,Automatic,FWD,Gray,8.0,8.0,2026.625
627,Toyota,C-HR,2019.0,SUV,Petrol,2.0,15124.0,4.0,Automatic,FWD,Blue,7.0,8.0,3477.0
41387,Hyundai,H1,2016.0,Van,Diesel,2.5,68469.0,4.0,Automatic,FWD,Silver,10.0,10.0,11018.9
18124,Hyundai,Genesis,2011.0,Coupe,Petrol,2.0,99420.0,4.0,Automatic,FWD,Black,15.0,8.0,10666.666666666666
46919,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,72701.0,4.0,Automatic,FWD,Black,11.0,8.0,10636.363636363636
32929,Mitsubishi,Outlander Sport,2017.0,SUV,Petrol,2.0,13049.0,4.0,Automatic,AWD,Brown,9.0,8.0,2333.3333333333335
16041,Chevrolet,Cruze,2012.0,Sedan,Petrol,1.8,50019.0,4.0,Automatic,FWD,Gray,14.0,7.2,5749.785714285715
4861,Honda,Civic,2015.0,Sedan,Hybrid,1.5,30617.0,4.0,Automatic,FWD,Blue,11.0,6.0,4479.272727272727
17405,Kia,Sportage,2011.0,SUV,Diesel,2.0,29349.0,4.0,Automatic,FWD,Gray,15.0,8.0,3148.8
32910,Hyundai,H1,2014.0,Van,Diesel,2.5,86992.0,4.0,Automatic,FWD,Silver,12.0,10.0,11666.666666666666
6899,Subaru,Legacy,2002.0,Wagon,Petrol,2.0,117219.0,4.0,Automatic,AWD,Silver,24.0,8.0,7860.208333333333
51272,Honda,Civic,2016.0,Sedan,Petrol,2.0,26333.0,4.0,Automatic,FWD,White,10.0,8.0,4237.8
10192,Lexus,ES 300,2015.0,Sedan,Hybrid,2.5,60915.0,4.0,Automatic,FWD,Black,11.0,10.0,8912.0
8467,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,117120.0,4.0,Automatic,FWD,Silver,14.0,10.0,13463.214285714286
27174,Chevrolet,Captiva,2015.0,SUV,Diesel,2.0,63093.0,4.0,Automatic,FWD,Black,11.0,8.0,9230.636363636364
17240,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,67730.0,5.0,Automatic,FWD,Black,14.0,12.5,7785.714285714285
22649,Chevrolet,Orlando,2012.0,SUV,Diesel,2.0,80630.0,4.0,Automatic,FWD,Gray,14.0,8.0,9268.57142857143
38445,Chevrolet,Captiva,2016.0,SUV,Diesel,2.0,33848.0,4.0,Automatic,FWD,Silver,10.0,8.0,5447.2
13799,Ford,Focus,2014.0,Sedan,Petrol,2.0,5369.0,4.0,Automatic,AWD,Silver,12.0,8.0,720.0
15053,Ford,Focus,2012.0,Sedan,Petrol,2.0,124275.0,4.0,Automatic,FWD,Silver,14.0,8.0,14285.714285714286
8900,Toyota,Aqua,2014.0,Sedan,Hybrid,1.5,85750.0,4.0,Automatic,FWD,White,12.0,6.0,11500.0
1803,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,85042.0,4.0,Automatic,FWD,Blue,13.0,10.0,10527.76923076923
22266,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,98798.0,4.0,Automatic,FWD,White,11.0,7.2,14454.545454545454
9408,Chevrolet,Cruze,2012.0,Sedan,Diesel,2.0,32506.0,4.0,Automatic,FWD,Black,14.0,8.0,3736.5714285714284
20698,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,16609.0,4.0,Automatic,FWD,Gray,10.0,8.0,2672.9
3607,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,105488.0,4.0,Automatic,FWD,Silver,15.0,8.0,11317.666666666666
24239,Toyota,Aqua,2014.0,Hatchback,Petrol,1.5,9002.0,4.0,Automatic,FWD,Silver,12.0,6.0,1207.1666666666667
28532,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,36661.0,4.0,Automatic,FWD,White,13.0,6.0,4538.461538461538
1490,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,108185.0,4.0,Automatic,FWD,White,14.0,7.2,12436.142857142857
22197,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,40017.0,4.0,Automatic,FWD,Orange,14.0,6.0,4600.0
37580,Hyundai,Tucson,2015.0,SUV,Diesel,2.0,37283.0,4.0,Automatic,FWD,Gray,11.0,8.0,5454.545454545455
50184,Hyundai,Tucson,2016.0,SUV,Diesel,2.0,75661.0,4.0,Automatic,FWD,Blue,10.0,8.0,12176.4
18660,Mitsubishi,Outlander Sport,2014.0,SUV,Petrol,2.0,51895.0,4.0,Automatic,AWD,Silver,12.0,8.0,6959.666666666667
14113,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,121864.0,4.0,Automatic,FWD,White,16.0,7.2,12257.5625
29633,Hyundai,Tucson,2016.0,SUV,Diesel,2.0,16929.0,4.0,Automatic,FWD,Gray,10.0,8.0,2724.3
11447,Toyota,Aqua,2014.0,Sedan,Hybrid,1.5,82643.0,4.0,Automatic,FWD,Silver,12.0,6.0,11083.333333333334
20071,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,76553.0,4.0,Automatic,FWD,Gray,13.0,7.2,9476.923076923076
17562,Toyota,Camry,2014.0,Sedan,Petrol,2.5,54681.0,4.0,Automatic,FWD,Black,12.0,10.0,7333.333333333333
36068,Hyundai,H1,2014.0,Van,Diesel,2.5,53397.0,4.0,Automatic,FWD,Silver,12.0,10.0,7161.083333333333
47217,Hyundai,H1,2017.0,Wagon,Diesel,2.5,24278.0,4.0,Automatic,FWD,Silver,9.0,10.0,4341.222222222223
37000,Hyundai,H1,2016.0,Wagon,Diesel,2.5,55924.0,4.0,Automatic,FWD,Silver,10.0,10.0,9000.0
16621,Mercedes-Benz,E-Class,2017.0,Sedan,Petrol,2.0,44043.0,4.0,Automatic,RWD,Silver,9.0,8.0,7875.555555555556
12231,Chevrolet,Cruze,2011.0,Sedan,Petrol,1.8,80779.0,4.0,Automatic,FWD,Blue,15.0,7.2,8666.666666666666
17249,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,111350.0,4.0,Automatic,RWD,Black,16.0,7.2,11200.0
17540,Kia,Optima,2013.0,Sedan,Petrol,2.0,25733.0,4.0,Automatic,FWD,White,13.0,8.0,3185.5384615384614
1098,Toyota,Camry,2016.0,Sedan,Petrol,2.5,71079.0,4.0,Automatic,FWD,Blue,10.0,10.0,11438.9
37580,Hyundai,Tucson,2016.0,SUV,Diesel,2.0,61516.0,4.0,Automatic,FWD,White,10.0,8.0,9900.0
18000,Nissan,X-Trail,2016.0,SUV,Petrol,2.0,13671.0,4.0,Automatic,AWD,Red,10.0,8.0,2200.0
29777,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,113225.0,4.0,Automatic,FWD,White,13.0,8.0,14016.692307692309
34497,Ford,Fusion,2015.0,Sedan,Hybrid,2.0,48467.0,4.0,Automatic,FWD,Black,11.0,8.0,7090.909090909091
17186,Hyundai,Sonata,2012.0,Sedan,Petrol,2.0,97784.0,4.0,Automatic,FWD,Gray,14.0,8.0,11240.5
5018,Chevrolet,Malibu,2019.0,Coupe,Petrol,1.5,5413.0,4.0,Automatic,FWD,Black,7.0,6.0,1244.2857142857142
16308,Toyota,Camry,2018.0,Sedan,Petrol,2.5,28193.0,4.0,Automatic,FWD,Silver,8.0,10.0,5671.375
862,Chevrolet,Malibu,2013.0,Sedan,Petrol,2.0,70903.0,4.0,Automatic,FWD,Blue,13.0,8.0,8777.461538461539
34406,Hyundai,H1,2014.0,Van,Diesel,2.5,74493.0,4.0,Automatic,FWD,Gray,12.0,10.0,9990.333333333334
45044,Hyundai,Sonata,2017.0,Sedan,Petrol,2.0,59620.0,4.0,Automatic,FWD,White,9.0,8.0,10660.888888888889
8467,Subaru,Forester,2005.0,Wagon,Petrol,2.0,90457.0,4.0,Automatic,AWD,Silver,21.0,8.0,6932.190476190476
14740,Hyundai,Elantra,2014.0,Hatchback,Petrol,2.0,32281.0,4.0,Automatic,FWD,Gray,12.0,8.0,4329.166666666667
1568,Volkswagen,Jetta,2014.0,Sedan,Diesel,2.0,51196.0,4.0,Automatic,FWD,Silver,12.0,8.0,6866.0
14740,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,80157.0,4.0,Automatic,FWD,Blue,14.0,7.2,9214.285714285714
46101,Toyota,Camry,2015.0,Sedan,Hybrid,2.5,55675.0,6.0,Automatic,RWD,White,11.0,15.0,8145.454545454545
22580,Mercedes-Benz,E-Class,2017.0,Sedan,Petrol,2.0,31647.0,4.0,Automatic,RWD,Black,9.0,8.0,5658.888888888889
16621,Chevrolet,Orlando,2012.0,SUV,Diesel,2.0,123032.0,4.0,Automatic,FWD,Silver,14.0,8.0,14142.857142857143
19757,Toyota,Prius,2013.0,Sedan,Petrol,1.8,85481.0,4.0,Automatic,FWD,Blue,13.0,7.2,10582.153846153846
32302,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,45733.0,6.0,Automatic,FWD,Blue,13.0,15.0,5661.538461538462
40390,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,83521.0,4.0,Automatic,FWD,Silver,10.0,8.0,13441.3
9879,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,90721.0,4.0,Automatic,FWD,Gray,16.0,7.2,9125.0
16621,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,65617.0,4.0,Automatic,FWD,Red,12.0,7.2,8800.0
17719,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,33489.0,4.0,Automatic,FWD,Silver,9.0,8.0,5988.333333333333
18245,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,107316.0,4.0,Automatic,FWD,Black,16.0,7.2,10794.1875
14113,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,84169.0,4.0,Automatic,FWD,White,14.0,7.2,9675.42857142857
26343,Kia,Optima,2016.0,Sedan,Petrol,2.0,17020.0,4.0,Automatic,FWD,Black,10.0,8.0,2739.0
6899,Chevrolet,Cruze,2010.0,Sedan,Petrol,1.8,93207.0,4.0,Automatic,FWD,Silver,16.0,7.2,9375.0625
16091,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,62138.0,4.0,Automatic,FWD,Gray,16.0,8.0,6250.0
52263,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,67124.0,4.0,Automatic,FWD,Black,10.0,8.0,10802.5
27598,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,25477.0,4.0,Automatic,FWD,White,10.0,8.0,4100.0
49751,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,15005.0,4.0,Automatic,FWD,Black,11.0,8.0,2195.2727272727275
9408,Volkswagen,Jetta,2012.0,Sedan,Diesel,2.0,74328.0,4.0,Automatic,FWD,Black,14.0,8.0,8544.214285714286
20297,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,96680.0,4.0,Automatic,FWD,Gray,16.0,8.0,9724.375
58579,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,21748.0,4.0,Automatic,FWD,Gray,10.0,8.0,3500.0
23521,Lexus,CT 200h,2013.0,Hatchback,Hybrid,1.8,77672.0,4.0,Automatic,FWD,Red,13.0,7.2,9615.384615384615
6586,Toyota,C-HR,2019.0,Coupe,Petrol,2.0,3243.0,4.0,Automatic,FWD,White,7.0,8.0,745.5714285714286
12701,Hyundai,H1,2010.0,SUV,Diesel,2.5,35273.0,4.0,Automatic,FWD,Silver,16.0,10.0,3547.8125
58018,Toyota,RAV4,2018.0,SUV,Petrol,2.5,844.0,4.0,Automatic,AWD,Gray,8.0,10.0,169.75
3607,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,97256.0,4.0,Automatic,FWD,White,14.0,10.0,11179.857142857143
28222,Hyundai,Elantra,2016.0,Sedan,Petrol,2.0,44242.0,4.0,Automatic,FWD,Silver,10.0,8.0,7120.0
61154,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,19884.0,4.0,Automatic,FWD,Black,8.0,10.0,4000.0
4861,Ford,Fusion,2014.0,Sedan,Hybrid,2.0,77357.0,4.0,Automatic,FWD,White,12.0,8.0,10374.416666666666
41720,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,70290.0,4.0,Automatic,FWD,Gray,10.0,8.0,11312.0
21326,Toyota,Prius C,2013.0,Hatchback,Hybrid,1.5,54060.0,4.0,Automatic,FWD,Gray,13.0,6.0,6692.307692307692
15292,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,91150.0,4.0,Automatic,FWD,Black,16.0,8.0,9168.1875
11917,Hyundai,Elantra,2013.0,Sedan,Petrol,1.8,49710.0,4.0,Automatic,FWD,Gray,13.0,7.2,6153.846153846154
21326,Toyota,Prius C,2015.0,Sedan,Hybrid,1.5,49399.0,4.0,Automatic,FWD,Gray,11.0,6.0,7227.272727272727
26594,Hyundai,Santa Fe,2012.0,SUV,Diesel,2.0,86076.0,4.0,Automatic,FWD,Black,14.0,8.0,9894.642857142857
706,BMW,X5,2016.0,SUV,Hybrid,2.0,45892.0,4.0,Automatic,AWD,Black,10.0,8.0,7385.6
39515,Kia,Sorento,2016.0,SUV,Diesel,2.0,13474.0,4.0,Automatic,FWD,Black,10.0,8.0,2168.3
17562,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,27341.0,4.0,Automatic,FWD,Black,9.0,8.0,4888.888888888889
17249,Volkswagen,Jetta,2014.0,Sedan,Petrol,1.8,66611.0,4.0,Automatic,RWD,White,12.0,7.2,8933.333333333334
19306,Toyota,Aqua,2013.0,Sedan,Petrol,1.5,30013.0,4.0,Automatic,FWD,Red,13.0,6.0,3715.3846153846152
25089,Toyota,Camry,2012.0,Sedan,Hybrid,2.5,59031.0,4.0,Automatic,FWD,Gray,14.0,10.0,6785.714285714285
22649,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,118846.0,4.0,Automatic,FWD,White,15.0,8.0,12750.933333333332
10515,Hyundai,Sonata,2014.0,Sedan,Petrol,2.0,34306.0,4.0,Automatic,FWD,Silver,12.0,8.0,4600.833333333333
10672,Hyundai,H1,2008.0,Van,Diesel,2.5,41537.0,4.0,Automatic,FWD,Silver,18.0,10.0,3713.6666666666665
26657,Toyota,Camry,2015.0,Sedan,Petrol,2.5,73322.0,4.0,Automatic,FWD,Black,11.0,10.0,10727.272727272728
14113,Toyota,Prius,2008.0,Hatchback,Petrol,1.5,74565.0,4.0,Automatic,FWD,White,18.0,6.0,6666.666666666667
20385,Toyota,Prius,2010.0,Sedan,Hybrid,1.8,108311.0,4.0,Automatic,FWD,White,16.0,7.2,10894.3125
20385,Toyota,Prius,2014.0,Hatchback,Hybrid,1.8,96313.0,4.0,Automatic,FWD,Gray,12.0,7.2,12916.666666666666
39559,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,80315.0,4.0,Automatic,FWD,White,11.0,8.0,11750.363636363636
124989,Honda,Civic,2019.0,Wagon,Petrol,2.0,3413.0,4.0,Automatic,FWD,Black,7.0,8.0,784.5714285714286
19601,Hyundai,Santa Fe,2011.0,SUV,Diesel,2.0,36381.0,4.0,Automatic,FWD,White,15.0,8.0,3903.2
10000,Honda,Insight,2012.0,Hatchback,Hybrid,1.5,63380.0,4.0,Automatic,FWD,Silver,14.0,6.0,7285.714285714285
17663,Toyota,Aqua,2014.0,Hatchback,Petrol,1.5,33430.0,4.0,Automatic,FWD,Silver,12.0,6.0,4483.333333333333
52959,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,61582.0,4.0,Automatic,FWD,Black,11.0,8.0,9009.636363636364
706,Subaru,XV,2015.0,Sedan,Petrol,2.0,69150.0,4.0,Automatic,AWD,Black,11.0,8.0,10116.818181818182
27924,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,65516.0,4.0,Automatic,FWD,Black,14.0,8.0,7531.214285714285
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White,12.0,10.0,9149.833333333334
24283,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,117440.0,4.0,Automatic,FWD,White,12.0,8.0,15750.0
36068,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,93828.0,4.0,Automatic,FWD,Black,12.0,8.0,12583.333333333334
35344,Hyundai,H1,2015.0,Wagon,Diesel,2.5,56334.0,4.0,Automatic,FWD,White,11.0,10.0,8241.818181818182
23521,Toyota,Camry,2014.0,Sedan,Petrol,2.5,29299.0,4.0,Automatic,FWD,White,12.0,10.0,3929.3333333333335
15681,Ford,Fusion,2013.0,Sedan,Petrol,2.0,83874.0,4.0,Automatic,FWD,Red,13.0,8.0,10383.23076923077
21953,Ford,Escape,2008.0,SUV,Hybrid,2.5,57788.0,4.0,Automatic,AWD,Silver,18.0,10.0,5166.666666666667
11000,Toyota,Prius V,2015.0,Hatchback,Hybrid,1.8,76429.0,4.0,Automatic,FWD,White,11.0,7.2,11181.818181818182
4547,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,72063.0,4.0,Automatic,FWD,White,9.0,8.0,12886.0
28059,Chevrolet,Orlando,2014.0,SUV,Diesel,2.0,45764.0,4.0,Automatic,FWD,Silver,12.0,8.0,6137.5
18826,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,90235.0,4.0,Automatic,FWD,Gray,15.0,8.0,9681.266666666666
34074,Hyundai,H1,2014.0,Van,Diesel,2.5,78896.0,4.0,Automatic,FWD,Silver,12.0,10.0,10580.833333333334
18817,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,21785.0,4.0,Automatic,FWD,White,8.0,10.0,4382.25
31675,Honda,Civic,2017.0,Hatchback,Petrol,1.5,29165.0,4.0,Automatic,FWD,Black,9.0,6.0,5215.0
21012,Toyota,Prius,2013.0,Sedan,Hybrid,1.8,93206.0,4.0,Automatic,FWD,Black,13.0,7.2,11538.461538461539
941,Honda,Civic,2011.0,Sedan,Petrol,1.8,110139.0,4.0,Automatic,FWD,Black,15.0,7.2,11816.666666666666
53154,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,65711.0,4.0,Automatic,FWD,White,9.0,8.0,11750.111111111111
11133,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,111463.0,4.0,Automatic,FWD,Black,12.0,10.0,14948.416666666666
3450,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,46503.0,4.0,Automatic,FWD,White,13.0,7.2,5756.7692307692305
28225,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,79721.0,4.0,Automatic,FWD,Brown,14.0,7.2,9164.07142857143
22266,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,35419.0,4.0,Automatic,FWD,Black,14.0,7.2,4071.4285714285716
6429,Chevrolet,Captiva,2009.0,SUV,Diesel,2.0,46351.0,4.0,Automatic,FWD,Black,17.0,8.0,4387.882352941177
9252,Hyundai,Sonata,2013.0,Sedan,Petrol,2.0,63870.0,4.0,Automatic,FWD,White,13.0,8.0,7906.7692307692305
7370,Mitsubishi,Pajero iO,1999.0,SUV,Petrol,1.8,96934.0,4.0,Automatic,AWD,White,27.0,7.2,5777.777777777777
16151,Kia,Optima,2014.0,Sedan,Petrol,2.0,24158.0,4.0,Automatic,FWD,Silver,12.0,8.0,3239.8333333333335
24860,Hyundai,H1,2008.0,Van,Diesel,2.5,83858.0,4.0,Automatic,FWD,Silver,18.0,10.0,7497.5
22894,Toyota,Camry,2012.0,Sedan,Petrol,2.5,124275.0,6.0,Automatic,RWD,White,14.0,15.0,14285.714285714286
7100,Volkswagen,Jetta,2002.0,Sedan,Petrol,2.0,12428.0,4.0,Manual,FWD,Black,24.0,8.0,833.3333333333334
55932,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,31262.0,4.0,Automatic,FWD,Gray,8.0,8.0,6288.75
14113,Ford,Focus,2014.0,Hatchback,Petrol,2.0,8078.0,4.0,Manual,FWD,White,12.0,8.0,1083.3333333333333
39559,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,61516.0,4.0,Automatic,FWD,Gray,11.0,8.0,9000.0
12544,Toyota,Prius,2015.0,Hatchback,Hybrid,1.8,73577.0,4.0,Automatic,FWD,Silver,11.0,7.2,10764.545454545454
15681,Toyota,Camry,2011.0,Sedan,Petrol,2.5,102665.0,4.0,Automatic,FWD,Black,15.0,10.0,11014.8
2038,Toyota,Prius,2015.0,SUV,Hybrid,1.8,65117.0,4.0,Automatic,FWD,White,11.0,7.2,9526.818181818182
