price,make,model,year,body_type,fuel_type,engine_volume,mileage,engine_cylinders,transmission,drivetrain,color
30326,Hyundai,H1,2016.0,Wagon,Diesel,2.5,25400.0,4.0,Automatic,FWD,Gray
53188,Hyundai,Santa Fe,2018.0,SUV,Diesel,2.0,29635.0,4.0,Automatic,FWD,Black
9722,Volkswagen,Jetta,2007.0,Sedan,Petrol,2.5,123184.0,5.0,Automatic,FWD,Black
21326,Toyota,Prius V,2012.0,Wagon,Hybrid,1.8,122411.0,4.0,Automatic,FWD,Beige
5018,Hyundai,Sonata,2016.0,Sedan,Hybrid,2.0,44253.0,4.0,Automatic,FWD,Black
706,Toyota,Camry,2015.0,Sedan,Petrol,2.5,51052.0,4.0,Automatic,FWD,Red
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black
8311,Hyundai,Sonata,2012.0,Sedan,Petrol,2.0,22709.0,4.0,Automatic,FWD,White
8320,Kia,Optima,2013.0,Sedan,Petrol,2.0,32590.0,4.0,Automatic,FWD,Silver
12544,Ford,Fusion,2010.0,Sedan,Hybrid,2.5,112452.0,4.0,Automatic,FWD,Blue
45825,Toyota,Aqua,2018.0,Wagon,Hybrid,1.5,6178.0,4.0,Automatic,FWD,Gray
31047,Hyundai,other,2011.0,SUV,Petrol,2.0,73337.0,4.0,Automatic,AWD,Silver
17876,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,96537.0,4.0,Automatic,FWD,Gray
16960,Honda,Fit,2015.0,Hatchback,Petrol,1.5,81683.0,4.0,Automatic,FWD,Blue
3763,Hyundai,Elantra,2014.0,Sedan,Petrol,1.8,68777.0,4.0,Automatic,FWD,White
14301,Hyundai,H1,2012.0,Van,Diesel,2.5,36850.0,4.0,Automatic,FWD,Silver
706,BMW,5 Series,2013.0,Sedan,Petrol,2.0,87579.0,4.0,Automatic,AWD,Gray
13799,Mazda,Mazda3,2016.0,Sedan,Petrol,2.0,60197.0,4.0,Automatic,FWD,Black
30517,Hyundai,H1,2014.0,Van,Diesel,2.5,94358.0,4.0,Automatic,FWD,Gray
18647,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,119357.0,4.0,Automatic,FWD,Gray
14897,Toyota,RAV4,2016.0,SUV,Petrol,2.5,25489.0,4.0,Automatic,AWD,Silver
20385,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,55303.0,4.0,Automatic,FWD,Blue
37125,Hyundai,Tucson,2017.0,SUV,Diesel,2.0,105031.0,4.0,Automatic,FWD,Black
14740,Hyundai,i30,2012.0,Pickup,Petrol,2.0,96934.0,4.0,Automatic,FWD,White
25089,Hyundai,H1,2008.0,Van,Diesel,2.5,57814.0,4.0,Automatic,FWD,Gold
46866,Honda,Civic,2015.0,Sedan,Petrol,1.8,15346.0,4.0,Automatic,FWD,Red
18503,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,52817.0,4.0,Automatic,FWD,White
16308,Ford,Focus,2017.0,Sedan,Petrol,2.0,29826.0,4.0,Automatic,FWD,Red
14627,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,88480.0,4.0,Automatic,FWD,White
25089,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,75857.0,4.0,Automatic,RWD,Black
10663,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,75808.0,4.0,Automatic,FWD,Red
16621,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,113339.0,4.0,Manual,FWD,Gray
6241,Chevrolet,Captiva,2007.0,SUV,Diesel,2.0,41903.0,4.0,Automatic,FWD,Silver
19757,Subaru,XV,2014.0,SUV,Petrol,2.0,111847.0,4.0,Automatic,AWD,Orange
23521,Ford,Focus,2017.0,Sedan,Petrol,2.0,62635.0,4.0,Automatic,FWD,White
22357,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,114374.0,4.0,Automatic,FWD,Gray
14113,Ford,Escape,2009.0,SUV,Hybrid,2.5,88938.0,4.0,Automatic,FWD,Silver
16750,Honda,Fit,2017.0,Hatchback,Hybrid,1.5,68382.0,4.0,Automatic,FWD,White
13485,Volkswagen,Jetta,2012.0,Sedan,Petrol,2.0,40390.0,4.0,Automatic,FWD,Gray
12000,Toyota,Prius,2006.0,Hatchback,Hybrid,1.5,71458.0,4.0,Automatic,FWD,Silver
17562,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,119304.0,4.0,Automatic,FWD,Black
28780,Hyundai,Santa Fe,2011.0,SUV,Diesel,2.0,80238.0,4.0,Automatic,FWD,Silver
19444,Subaru,Forester,2014.0,SUV,Petrol,2.5,78915.0,4.0,Automatic,AWD,Black
21953,Toyota,Prius,2015.0,Sedan,Hybrid,1.8,41757.0,4.0,Automatic,FWD,Black
17562,Toyota,Camry,2013.0,Sedan,Petrol,2.5,87196.0,4.0,Automatic,FWD,Black
13485,Toyota,Prius,2008.0,Hatchback,Hybrid,1.5,85128.0,4.0,Automatic,FWD,Blue
10036,Mitsubishi,Pajero iO,1998.0,SUV,Petrol,1.8,80779.0,4.0,Automatic,AWD,Blue
29636,Hyundai,H1,2011.0,Van,Diesel,2.5,23788.0,4.0,Automatic,FWD,Silver
13953,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,109756.0,4.0,Automatic,FWD,Silver
31361,Mazda,CX-5,2015.0,SUV,Petrol,2.5,29826.0,4.0,Automatic,FWD,Gray
20385,Toyota,Camry,2012.0,Sedan,Petrol,2.5,41005.0,4.0,Automatic,FWD,Black
36692,Lexus,CT 200h,2014.0,Hatchback,Hybrid,1.8,50953.0,4.0,Automatic,FWD,White
10349,Toyota,C-HR,2018.0,SUV,Petrol,2.0,24055.0,4.0,Automatic,FWD,White
8781,Ford,Fusion,2016.0,Sedan,Hybrid,2.0,121152.0,4.0,Automatic,FWD,Black
862,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,81076.0,4.0,Automatic,FWD,White
16308,Ford,Fusion,2013.0,Sedan,Petrol,2.5,44118.0,4.0,Automatic,FWD,White
37232,Hyundai,Santa Fe,2013.0,SUV,Diesel,2.0,90068.0,4.0,Automatic,FWD,Gray
17158,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,80210.0,4.0,Automatic,FWD,Black
9408,Hyundai,Sonata,2013.0,Sedan,Petrol,2.0,30196.0,4.0,Automatic,FWD,Silver
37574,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,98876.0,4.0,Automatic,FWD,White
22580,Mercedes-Benz,E-Class,2017.0,Sedan,Petrol,2.0,31647.0,4.0,Automatic,RWD,Black
11133,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,111463.0,4.0,Automatic,FWD,Black
18500,Chevrolet,Malibu,2014.0,Sedan,Petrol,2.0,89039.0,4.0,Automatic,FWD,Black
34877,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,43633.0,4.0,Automatic,FWD,Silver
20385,Toyota,Prius,2012.0,Sedan,Hybrid,1.8,59647.0,4.0,Automatic,FWD,White
47042,Toyota,RAV4,2017.0,SUV,Petrol,2.5,10253.0,4.0,Automatic,AWD,Gray
10976,Honda,Fit,2014.0,Hatchback,Hybrid,1.5,70837.0,4.0,Automatic,AWD,Silver
8154,Nissan,Note,2008.0,Hatchback,Petrol,1.5,64623.0,4.0,Automatic,FWD,Gray
19444,Toyota,RAV4,2016.0,SUV,Hybrid,2.5,29486.0,4.0,Automatic,AWD,Silver
50178,Toyota,RAV4,2017.0,SUV,Petrol,2.5,37283.0,4.0,Automatic,AWD,Silver
11290,Honda,Accord,2018.0,Sedan,Petrol,1.5,37321.0,4.0,Automatic,FWD,Black
4234,Toyota,Camry,2017.0,Sedan,Petrol,2.5,29848.0,4.0,Automatic,FWD,Red
13172,Subaru,Forester,2009.0,SUV,Petrol,2.5,82643.0,4.0,Automatic,AWD,Silver
2038,Toyota,Prius,2015.0,SUV,Hybrid,1.8,65117.0,4.0,Automatic,FWD,White
12544,Hyundai,Elantra,2012.0,Sedan,Petrol,1.8,98177.0,4.0,Automatic,FWD,Gray
7683,Hyundai,Sonata,2011.0,Sedan,Petrol,2.0,56683.0,4.0,Automatic,FWD,White
862,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,81076.0,4.0,Automatic,FWD,White
40769,Toyota,Prius,2018.0,Hatchback,Hybrid,1.8,1307.0,4.0,Automatic,FWD,White
5959,Toyota,RAV4,2012.0,SUV,Petrol,2.5,99358.0,4.0,Automatic,FWD,Brown
16308,Mercedes-Benz,GLA,2015.0,SUV,Petrol,2.0,96510.0,4.0,Automatic,AWD,White
42717,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,44764.0,4.0,Automatic,FWD,Blue
8311,Nissan,Tiida,2005.0,Hatchback,Petrol,1.5,85750.0,4.0,Automatic,FWD,Silver
50178,Toyota,Camry,2018.0,Sedan,Petrol,2.5,37283.0,6.0,Automatic,FWD,Black
24462,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,104391.0,4.0,Automatic,FWD,Gray
11917,Chevrolet,Captiva,2010.0,SUV,Diesel,2.0,38617.0,4.0,Automatic,FWD,Black
37066,Hyundai,H1,2016.0,Van,Diesel,2.5,57045.0,4.0,Automatic,FWD,Silver
4391,Volkswagen,Jetta,2012.0,Sedan,Diesel,2.0,123189.0,4.0,Automatic,FWD,Black
9408,Chevrolet,Cruze,2011.0,Sedan,Petrol,1.8,17399.0,4.0,Manual,FWD,Silver
11447,Lexus,CT 200h,2014.0,Hatchback,Hybrid,1.8,82371.0,4.0,Automatic,FWD,Red
65040,Hyundai,H1,2018.0,Wagon,Diesel,2.5,16467.0,4.0,Automatic,FWD,Gold
6899,Subaru,Forester,2015.0,SUV,Petrol,2.5,56167.0,4.0,Automatic,AWD,White
14269,other,other,2019.0,Sedan,Petrol,2.0,22306.0,4.0,Automatic,FWD,Black
48610,Toyota,RAV4,2018.0,SUV,Petrol,2.5,24855.0,4.0,Automatic,AWD,White
28617,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,74734.0,4.0,Automatic,FWD,White
37000,Hyundai,H1,2014.0,Van,Diesel,2.5,75065.0,4.0,Automatic,FWD,Silver
44247,Hyundai,H1,2016.0,Wagon,Diesel,2.5,32207.0,4.0,Automatic,FWD,Gray
11133,Mercedes-Benz,GLA,2015.0,SUV,Petrol,2.0,61853.0,4.0,Automatic,AWD,White
13000,Mercedes-Benz,Vito,1997.0,Van,Petrol,2.0,105634.0,6.0,Manual,FWD,Red
36834,Hyundai,H1,2016.0,Van,Diesel,2.5,84435.0,4.0,Automatic,FWD,Silver
9095,Nissan,Tiida,2006.0,Hatchback,Petrol,1.5,111847.0,4.0,Automatic,FWD,Silver
50341,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,22503.0,4.0,Automatic,FWD,Blue
26030,Hyundai,Tucson,2011.0,SUV,Petrol,2.0,64623.0,4.0,Automatic,AWD,Brown
39891,Hyundai,Tucson,2015.0,SUV,Diesel,2.0,50137.0,4.0,Automatic,FWD,White
7370,Chevrolet,Cruze,2009.0,Sedan,Diesel,2.0,41402.0,4.0,Automatic,FWD,Black
21012,Toyota,Prius C,2013.0,Hatchback,Hybrid,1.5,31815.0,4.0,Automatic,FWD,Silver
54167,Hyundai,Sonata,2017.0,Sedan,Petrol,2.0,21686.0,4.0,Automatic,FWD,Black
4391,Toyota,Corolla,2014.0,Sedan,Petrol,1.8,105100.0,4.0,Automatic,FWD,Silver
40092,Ford,Taurus,2015.0,Sedan,Petrol,2.0,54497.0,4.0,Automatic,FWD,Black
16358,Hyundai,Genesis,2009.0,Coupe,Petrol,2.0,77889.0,4.0,Automatic,FWD,Gray
20385,Toyota,Prius C,2015.0,Hatchback,Hybrid,1.5,89478.0,4.0,Automatic,FWD,Black
16308,Ford,Focus,2015.0,Sedan,Petrol,2.0,102909.0,4.0,Automatic,FWD,Black
23521,Toyota,Prius,2013.0,Sedan,Hybrid,1.8,71458.0,4.0,Automatic,FWD,Blue
7683,Chevrolet,Captiva,2007.0,SUV,Diesel,2.0,38734.0,4.0,Automatic,FWD,White
7997,Toyota,RAV4,2016.0,SUV,Petrol,2.5,59504.0,4.0,Automatic,AWD,Black
15210,Hyundai,Elantra,2020.0,Sedan,Petrol,2.0,15558.0,4.0,Automatic,FWD,Gray
12000,Subaru,Forester,2003.0,SUV,Petrol,2.0,96313.0,4.0,Automatic,AWD,Green
11133,Toyota,Aqua,2014.0,Hatchback,Hybrid,1.5,64747.0,4.0,Automatic,FWD,Purple
9722,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,79235.0,4.0,Automatic,FWD,Black
40556,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,46966.0,4.0,Automatic,FWD,Gray
11447,Lexus,CT 200h,2014.0,Hatchback,Hybrid,1.8,82371.0,4.0,Automatic,FWD,Red
20385,Ford,Fusion,2015.0,Sedan,Petrol,2.0,79536.0,4.0,Automatic,FWD,White
19000,Hyundai,Elantra,2013.0,Hatchback,Petrol,1.8,59963.0,4.0,Automatic,FWD,Gray
9408,Hyundai,Genesis,2010.0,Sedan,Petrol,2.0,82783.0,4.0,Automatic,FWD,Black
34673,Hyundai,H1,2014.0,Van,Diesel,2.5,72990.0,4.0,Automatic,FWD,Gray
37062,Chevrolet,Captiva,2015.0,SUV,Diesel,2.0,54925.0,4.0,Automatic,FWD,White
10036,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,48329.0,4.0,Automatic,FWD,Red
4704,Volkswagen,Jetta,1999.0,Sedan,Petrol,2.0,114954.0,4.0,Manual,FWD,Silver
17876,Hyundai,Tucson,2019.0,Sedan,Petrol,2.0,19387.0,4.0,Automatic,AWD,Blue
27755,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,67718.0,4.0,Automatic,FWD,Gold
5488,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,68226.0,4.0,Automatic,FWD,White
10036,Toyota,Aqua,2012.0,Hatchback,Hybrid,1.5,87614.0,4.0,Automatic,FWD,Silver
16756,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,118846.0,4.0,Automatic,FWD,White
20385,Ford,Fusion,2014.0,Sedan,Petrol,2.5,92461.0,4.0,Automatic,FWD,Black
706,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,71652.0,4.0,Automatic,FWD,Gray
1568,Honda,Fit,2013.0,Hatchback,Petrol,1.5,73466.0,4.0,Automatic,FWD,Silver
24775,Toyota,Camry,2012.0,Sedan,Petrol,2.5,62138.0,4.0,Automatic,FWD,Silver
18422,Toyota,Aqua,2012.0,Hatchback,Petrol,1.5,66487.0,4.0,Automatic,FWD,Blue
18503,Toyota,Prius,2012.0,Sedan,Hybrid,1.8,55303.0,4.0,Automatic,FWD,Black
3450,Toyota,Camry,2019.0,Sedan,Hybrid,2.5,5982.0,4.0,Automatic,FWD,Black
15273,Toyota,Aqua,2017.0,Hatchback,Hybrid,1.5,53847.0,4.0,Automatic,FWD,White
18189,Toyota,RAV4,2017.0,SUV,Petrol,2.5,34401.0,4.0,Automatic,AWD,Blue
21103,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,74136.0,4.0,Automatic,FWD,Silver
17249,Toyota,Prius C,2013.0,Hatchback,Hybrid,1.5,49089.0,4.0,Automatic,FWD,Gray
1254,Audi,A4,2014.0,Sedan,Petrol,2.0,26344.0,4.0,Automatic,AWD,Gray
21796,Chevrolet,Orlando,2017.0,SUV,Petrol,2.0,17394.0,4.0,Automatic,FWD,Silver
20385,Toyota,Prius C,2014.0,Hatchback,Hybrid,1.5,37283.0,4.0,Automatic,FWD,Gray
7527,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,55415.0,4.0,Automatic,FWD,Silver
22580,Mercedes-Benz,E-Class,2017.0,Sedan,Petrol,2.0,31647.0,4.0,Automatic,RWD,Black
8467,Nissan,Tiida,2006.0,Sedan,Petrol,1.5,114333.0,4.0,Automatic,FWD,Silver
862,Ford,Escape,2010.0,SUV,Hybrid,2.5,108694.0,4.0,Automatic,FWD,Gray
18189,Ford,Focus,2015.0,Hatchback,Petrol,2.0,13049.0,4.0,Manual,FWD,Red
18817,Toyota,Camry,2018.0,Sedan,Hybrid,2.5,21785.0,4.0,Automatic,FWD,White
2352,Volkswagen,Golf,2011.0,Hatchback,Diesel,2.0,80562.0,4.0,Automatic,FWD,Black
22433,Hyundai,H1,2013.0,Van,Diesel,2.5,43071.0,4.0,Automatic,FWD,Black
1176,Ford,Fusion,2012.0,Sedan,Petrol,2.5,68063.0,4.0,Automatic,FWD,Gray
25716,Ford,Fusion,2012.0,Sedan,Hybrid,2.0,90605.0,4.0,Automatic,FWD,White
11917,Toyota,Prius,2008.0,Sedan,Hybrid,1.5,124275.0,4.0,Automatic,FWD,White
52696,Hyundai,H1,2017.0,Wagon,Diesel,2.5,57788.0,4.0,Automatic,FWD,Silver
12231,Toyota,Prius,2007.0,Hatchback,Hybrid,1.5,87614.0,4.0,Automatic,FWD,Silver
56509,Honda,Civic,2018.0,Sedan,Petrol,2.0,16239.0,4.0,Automatic,FWD,Black
3450,Volkswagen,Golf,1992.0,Hatchback,Petrol,2.0,69042.0,4.0,Manual,FWD,Black
59087,Hyundai,Santa Fe,2017.0,SUV,Diesel,2.0,63079.0,4.0,Automatic,FWD,White
15681,Volkswagen,Passat,2012.0,Sedan,Petrol,2.5,95692.0,5.0,Automatic,FWD,Blue
66815,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,25357.0,4.0,Automatic,FWD,Black
64463,Hyundai,Sonata,2018.0,Sedan,Petrol,2.0,15693.0,4.0,Automatic,FWD,White
6272,Ford,Transit,1994.0,Van,Diesel,2.5,68973.0,4.0,Manual,RWD,White
66482,Honda,Civic,2017.0,Sedan,Petrol,1.5,12141.0,4.0,Automatic,FWD,Black
23207,Nissan,Altima,2015.0,Sedan,Petrol,2.5,9010.0,4.0,Automatic,RWD,Black
862,Nissan,Altima,2012.0,Sedan,Petrol,2.5,60663.0,4.0,Automatic,FWD,Black
27598,Toyota,Camry,2014.0,Sedan,Petrol,2.5,120099.0,4.0,Automatic,FWD,Black
43655,Hyundai,H1,2016.0,Wagon,Diesel,2.5,82652.0,4.0,Automatic,FWD,Silver
20542,Chevrolet,Malibu,2012.0,Sedan,Petrol,2.0,95155.0,4.0,Automatic,FWD,Black
14113,Toyota,Prius,2009.0,Sedan,Hybrid,1.5,99420.0,6.0,Automatic,FWD,Gray
1725,Lexus,CT 200h,2013.0,Hatchback,Hybrid,1.8,116939.0,4.0,Automatic,FWD,Black
49858,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,49567.0,4.0,Automatic,FWD,Gray
9565,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,19884.0,4.0,Automatic,FWD,Orange
20817,Hyundai,Santa Fe,2010.0,SUV,Diesel,2.0,114103.0,4.0,Automatic,FWD,White
46728,Toyota,C-HR,2018.0,SUV,Petrol,2.0,28584.0,4.0,Automatic,FWD,Gray
24738,Lexus,CT 200h,2012.0,Sedan,Hybrid,1.8,29383.0,4.0,Automatic,FWD,Gray
7500,Mitsubishi,other,2002.0,Sedan,Petrol,1.8,99420.0,4.0,Automatic,FWD,White
15681,Toyota,Prius,2014.0,Hatchback,Hybrid,1.5,34080.0,4.0,Automatic,FWD,Gray
10036,Toyota,Prius,2008.0,Sedan,Hybrid,1.5,111847.0,4.0,Automatic,FWD,Black
15950,Toyota,Prius C,2013.0,Hatchback,Hybrid,1.5,56670.0,2.0,Automatic,FWD,Gray
18826,Hyundai,Sonata,2010.0,Sedan,Petrol,2.0,77712.0,4.0,Automatic,FWD,Silver
6899,Subaru,Forester,2015.0,SUV,Petrol,2.5,56167.0,4.0,Automatic,AWD,White
40443,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,81829.0,4.0,Automatic,FWD,Gray
38737,Hyundai,H1,2016.0,Wagon,Diesel,2.5,74287.0,4.0,Automatic,FWD,Silver
18503,Ford,Fusion,2013.0,Sedan,Petrol,2.0,55303.0,6.0,Automatic,RWD,Black
2352,Toyota,Camry,2013.0,Sedan,Petrol,2.5,115388.0,4.0,Automatic,FWD,White
15289,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,71684.0,4.0,Automatic,FWD,Red
549,Volkswagen,Tiguan,2010.0,SUV,Petrol,2.0,115262.0,4.0,Automatic,FWD,White
15994,Volkswagen,Passat,2014.0,Sedan,Petrol,1.8,67109.0,4.0,Automatic,FWD,Black
27284,Toyota,Camry,2015.0,Sedan,Petrol,2.5,46603.0,6.0,Automatic,FWD,Black
2117,Hyundai,Elantra,2016.0,Sedan,Petrol,1.8,64791.0,4.0,Automatic,FWD,White
10349,Honda,CR-V,2002.0,SUV,Petrol,2.0,124275.0,4.0,Automatic,AWD,Red
50018,Hyundai,Sonata,2017.0,Sedan,Petrol,2.0,38277.0,4.0,Automatic,FWD,Black
16621,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,74565.0,4.0,Automatic,FWD,Silver
549,Toyota,Prius C,2015.0,Hatchback,Hybrid,1.5,50121.0,4.0,Automatic,FWD,White
14897,Toyota,Prius,2009.0,Hatchback,Hybrid,1.8,100678.0,4.0,Automatic,FWD,Red
36235,Hyundai,H1,2016.0,Van,Diesel,2.5,68121.0,4.0,Automatic,FWD,Silver
19002,Toyota,Aqua,2013.0,Hatchback,Petrol,1.5,30448.0,4.0,Automatic,FWD,Blue
3450,Toyota,Camry,2019.0,Sedan,Hybrid,2.5,5982.0,4.0,Automatic,FWD,Black
21953,Lexus,ES 300,2014.0,Sedan,Hybrid,2.5,81400.0,4.0,Automatic,FWD,Black
3763,Toyota,Camry,2013.0,Sedan,Hybrid,2.5,77617.0,4.0,Automatic,FWD,White
15524,Hyundai,H1,2008.0,Van,Diesel,2.5,32417.0,4.0,Automatic,FWD,Blue
15681,Hyundai,Elantra,2017.0,Sedan,Petrol,2.0,37692.0,4.0,Automatic,FWD,Black
18189,Volkswagen,Passat,2011.0,Sedan,Petrol,2.5,73944.0,4.0,Automatic,FWD,Black
46621,Hyundai,Santa Fe,2015.0,SUV,Diesel,2.0,55924.0,4.0,Automatic,FWD,White
17923,Hyundai,H1,2011.0,Wagon,Diesel,2.5,117655.0,4.0,Automatic,FWD,Gray
22502,Honda,Fit,2014.0,Hatchback,Petrol,1.5,69221.0,4.0,Automatic,FWD,Silver
14385,Hyundai,Tucson,2010.0,SUV,Diesel,2.0,31151.0,4.0,Automatic,FWD,Black
17249,Toyota,Prius,2010.0,Hatchback,Petrol,1.8,114778.0,4.0,Automatic,FWD,Silver
784,Hyundai,Tucson,2016.0,Sedan,Petrol,2.0,109307.0,4.0,Automatic,FWD,White
10349,Toyota,C-HR,2018.0,SUV,Petrol,2.0,24055.0,4.0,Automatic,FWD,White
51746,Mazda,CX-5,2018.0,SUV,Petrol,2.5,12428.0,4.0,Automatic,AWD,Black
48202,Honda,Civic,2016.0,Sedan,Petrol,2.0,21127.0,4.0,Automatic,FWD,Black
47042,Toyota,RAV4,2016.0,SUV,Petrol,2.0,56545.0,4.0,Automatic,FWD,Black
36137,Hyundai,Santa Fe,2014.0,SUV,Diesel,2.0,108281.0,4.0,Automatic,FWD,Silver
10349,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,53612.0,4.0,Automatic,FWD,Silver
706,Toyota,Prius,2013.0,Hatchback,Hybrid,1.8,65448.0,4.0,Automatic,FWD,White
12858,Volkswagen,Golf,2007.0,Hatchback,Petrol,2.5,9321.0,4.0,Manual,FWD,Black
19613,Hyundai,Genesis,2010.0,Coupe,Petrol,2.0,64637.0,4.0,Automatic,FWD,White
21012,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.5,98177.0,4.0,Automatic,FWD,White
15677,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,71458.0,4.0,Automatic,FWD,Silver
42845,Chevrolet,Captiva,2015.0,SUV,Diesel,2.0,10120.0,4.0,Automatic,FWD,White
17249,Volkswagen,Jetta,2015.0,Sedan,Petrol,1.8,43496.0,4.0,Automatic,FWD,Silver
18817,Subaru,Forester,2013.0,SUV,Petrol,2.5,105634.0,4.0,Automatic,AWD,Black
16879,Chevrolet,Cruze,2014.0,Sedan,Petrol,1.8,50840.0,4.0,Automatic,FWD,White
22947,Hyundai,Tucson,2012.0,SUV,Diesel,2.0,91048.0,4.0,Automatic,FWD,White
22840,Chevrolet,Captiva,2015.0,SUV,Diesel,2.0,57012.0,4.0,Automatic,FWD,Silver
1646,Mercedes-Benz,C-Class,2017.0,Coupe,Petrol,2.0,39760.0,4.0,Automatic,AWD,Black
1725,Mitsubishi,Outlander,2018.0,SUV,Hybrid,2.0,49265.0,4.0,Automatic,AWD,Black
6899,Kia,Sportage,2009.0,SUV,Diesel,2.0,29528.0,4.0,Automatic,FWD,Silver
25591,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,93917.0,4.0,Automatic,FWD,White
1333,Hyundai,Elantra,2015.0,Sedan,Petrol,1.8,40217.0,4.0,Automatic,FWD,Red
10976,Dodge,Caliber,2011.0,Hatchback,Petrol,2.0,124275.0,4.0,Automatic,FWD,Black
42171,Hyundai,H1,2016.0,Wagon,Diesel,2.5,63590.0,4.0,Automatic,FWD,Silver
13485,Toyota,Aqua,2013.0,Hatchback,Hybrid,1.5,62269.0,4.0,Automatic,FWD,Gold
21326,Toyota,Prius,2012.0,Hatchback,Hybrid,1.8,118807.0,4.0,Automatic,FWD,White
27093,Chevrolet,Captiva,2015.0,SUV,Diesel,2.0,63725.0,4.0,Automatic,FWD,White
4704,Mazda,MPV,2001.0,Van,Petrol,2.5,11807.0,4.0,Automatic,FWD,White
33908,Hyundai,Tucson,2014.0,SUV,Diesel,2.0,75304.0,4.0,Automatic,FWD,Black
27770,Chevrolet,Malibu,2015.0,Sedan,Diesel,2.0,83257.0,4.0,Automatic,FWD,White
15053,Toyota,Prius,2009.0,Sedan,Hybrid,1.8,121168.0,4.0,Automatic,FWD,White
14269,Lexus,ES 350,2017.0,Sedan,Hybrid,2.5,54890.0,4.0,Automatic,FWD,White
9722,Subaru,Forester,2015.0,SUV,Petrol,2.5,57894.0,4.0,Automatic,AWD,Red
16500,Audi,other,2011.0,Coupe,Petrol,2.0,622.0,4.0,Automatic,AWD,Black
8311,Honda,Civic,2013.0,Sedan,Hybrid,1.5,90020.0,4.0,Automatic,FWD,White
3607,Toyota,Prius V,2013.0,Van,Hybrid,1.8,110800.0,4.0,Automatic,FWD,White
15367,Toyota,Prius,2010.0,Hatchback,Hybrid,1.8,70837.0,4.0,Automatic,FWD,Silver
13642,Hyundai,Sonata,2015.0,Sedan,Petrol,2.0,26719.0,4.0,Automatic,FWD,Silver
49751,Hyundai,Sonata,2016.0,Sedan,Petrol,2.0,16138.0,4.0,Automatic,FWD,Gray
64290,Toyota,Camry,2018.0,Sedan,Petrol,2.5,7457.0,4.0,Automatic,FWD,Black
44542,Hyundai,H1,2017.0,Wagon,Diesel,2.5,62669.0,4.0,Automatic,FWD,Silver
21796,Lexus,CT 200h,2012.0,Hatchback,Hybrid,1.8,65244.0,8.0,Automatic,FWD,White
784,Toyota,Camry,2014.0,Sedan,Hybrid,2.5,63627.0,4.0,Automatic,FWD,Black
36834,Hyundai,H1,2016.0,Van,Diesel,2.5,84435.0,4.0,Automatic,FWD,Silver
24775,Toyota,RAV4,2010.0,SUV,Petrol,2.5,68706.0,4.0,Automatic,FWD,Black
51517,Hyundai,Santa Fe,2016.0,SUV,Diesel,2.0,76987.0,4.0,Automatic,FWD,White
1411,Volkswagen,Jetta,2013.0,Sedan,Diesel,2.0,105012.0,4.0,Automatic,FWD,White
16788,Hyundai,Tucson,2011.0,SUV,Diesel,2.0,115393.0,4.0,Automatic,FWD,White
